Punkt_ID PCode X1[m] Y1[m] Z1[m] X2[m] Y2[m] Z2[m] dX[m] dY[m] dZ[m] dT[a] dX/T[cm] dY/T[cm] dZ/T[cm] dS_2D[m] dS_3D[m] dS_2D/T[cm] dS_3D/T[cm] Azimut[°] SurfAzimut[°] Slope[°] mX_1[cm] mY_1[cm] mZ_1[cm] mX_2[cm] mY_2[cm] mZ_2[cm] mP_1[cm] mP_2[cm] mS_2D[cm] mS_3D[cm] DelFlag
6534 255 -611.358 1707.441 1733.847 -608.347 1706.875 1731.68 3.011 -0.566 -2.167 5 60.2 -11.3 -43.3 3.064 3.753 61.3 75.1 100.6461 259.3539 -35.272 0 0 0 0 0 0 0 0 0 0 0
6535 255 -580.807 1706.022 1719.319 -579.949 1705.445 1718.051 0.858 -0.577 -1.268 5 17.2 -11.5 -25.4 1.034 1.636 20.7 32.7 123.9206 236.0794 -50.805 0 0 0 0 0 0 0 0 0 0 0
6536 255 -587.302 1705.256 1723.569 -587.034 1705.673 1723.088 0.268 0.417 -0.481 5 5.4 8.3 -9.6 0.496 0.691 9.9 13.8 32.7283 327.2717 -44.138 0 0 0 0 0 0 0 0 0 0 0
6537 255 -573.533 1704.698 1715.665 -572.687 1703.835 1713.625 0.846 -0.863 -2.04 5 16.9 -17.3 -40.8 1.209 2.371 24.2 47.4 135.5699 224.4301 -59.3573 0 0 0 0 0 0 0 0 0 0 0
6538 255 -595.866 1703.26 1730.152 -596.693 1704.543 1728.258 -0.827 1.283 -1.894 5 -16.5 25.7 -37.9 1.526 2.433 30.5 48.7 327.1949 32.8051 -51.1335 0 0 0 0 0 0 0 0 0 0 0
6540 255 -578.12 1697.746 1719.416 -577.307 1698.516 1716.439 0.813 0.77 -2.977 5 16.3 15.4 -59.5 1.12 3.181 22.4 63.6 46.556 313.444 -69.3868 0 0 0 0 0 0 0 0 0 0 0
6541 255 -618.168 1697.669 1737.691 -615.669 1697.536 1735.877 2.499 -0.133 -1.814 5 50 -2.7 -36.3 2.503 3.091 50.1 61.8 93.0465 266.9535 -35.937 0 0 0 0 0 0 0 0 0 0 0
6545 255 -611.256 1696.287 1735.834 -608.016 1695.707 1733.337 3.24 -0.58 -2.497 5 64.8 -11.6 -49.9 3.292 4.131 65.8 82.6 100.1492 259.8508 -37.1847 0 0 0 0 0 0 0 0 0 0 0
6547 255 -579.335 1695.353 1719.684 -577.16 1696.016 1717.172 2.175 0.663 -2.512 5 43.5 13.3 -50.2 2.274 3.388 45.5 67.8 73.0473 286.9527 -47.8493 0 0 0 0 0 0 0 0 0 0 0
6549 255 -562.7 1693.142 1710.509 -562.019 1691.654 1699.703 0.681 -1.488 -10.806 5 13.6 -29.8 -216.1 1.636 10.929 32.7 218.6 155.4083 204.5917 -81.3887 0 0 0 0 0 0 0 0 0 0 0
6553 255 -596.068 1690.546 1728.945 -596.244 1692.506 1728.965 -0.176 1.96 0.02 5 -3.5 39.2 0.4 1.968 1.968 39.4 39.4 354.8688 5.1312 0.5823 0 0 0 0 0 0 0 0 0 0 0
6554 255 -578.918 1687.908 1717.17 -577.498 1689.055 1718.744 1.42 1.147 1.574 5 28.4 22.9 31.5 1.825 2.41 36.5 48.2 51.0706 308.9294 40.7708 0 0 0 0 0 0 0 0 0 0 0
6562 255 -618.051 1682.402 1738.507 -616.032 1682.469 1737.468 2.019 0.067 -1.039 5 40.4 1.3 -20.8 2.02 2.272 40.4 45.4 88.0994 271.9006 -27.218 0 0 0 0 0 0 0 0 0 0 0
6565 255 -505.545 1737.965 1685.061 -505.051 1738.246 1684.164 0.494 0.281 -0.897 5 9.9 5.6 -17.9 0.568 1.062 11.4 21.2 60.3677 299.6323 -57.6422 0 0 0 0 0 0 0 0 0 0 0
6566 255 -500.195 1738.222 1682.362 -500.417 1738.938 1681.844 -0.222 0.716 -0.518 5 -4.4 14.3 -10.4 0.75 0.911 15 18.2 342.7736 17.2264 -34.6449 0 0 0 0 0 0 0 0 0 0 0
6568 255 -514.664 1734.969 1691.338 -514.784 1734.847 1690.529 -0.12 -0.122 -0.809 5 -2.4 -2.4 -16.2 0.171 0.827 3.4 16.5 224.5265 135.4735 -78.0564 0 0 0 0 0 0 0 0 0 0 0
6569 255 -558.515 1734.237 1713.365 -559.818 1734.909 1714.012 -1.303 0.672 0.647 5 -26.1 13.4 12.9 1.466 1.602 29.3 32 297.2816 62.7184 23.8125 0 0 0 0 0 0 0 0 0 0 0
6570 255 -528.852 1733.783 1697.916 -529.154 1733.45 1698.378 -0.302 -0.333 0.462 5 -6 -6.7 9.2 0.45 0.645 9 12.9 222.2051 137.7949 45.7827 0 0 0 0 0 0 0 0 0 0 0
6572 255 -507.844 1731.155 1682.768 -508.845 1731.891 1683.731 -1.001 0.736 0.963 5 -20 14.7 19.3 1.242 1.572 24.8 31.4 306.3257 53.6743 37.7785 0 0 0 0 0 0 0 0 0 0 0
6581 255 -518.798 1724.211 1687.546 -519.692 1723.965 1687.152 -0.894 -0.246 -0.394 5 -17.9 -4.9 -7.9 0.927 1.007 18.5 20.1 254.6148 105.3852 -23.0217 0 0 0 0 0 0 0 0 0 0 0
6583 255 -501.063 1724.047 1675.673 -498.166 1724.674 1672.409 2.897 0.627 -3.264 5 57.9 12.5 -65.3 2.964 4.409 59.3 88.2 77.7878 282.2122 -47.7571 0 0 0 0 0 0 0 0 0 0 0
6585 255 -512.479 1723.673 1682.798 -514.235 1723.923 1682.731 -1.756 0.25 -0.067 5 -35.1 5 -1.3 1.774 1.775 35.5 35.5 278.1027 81.8973 -2.1633 0 0 0 0 0 0 0 0 0 0 0
6586 255 -553.054 1722.214 1705.703 -555.114 1721.372 1707.702 -2.06 -0.842 1.999 5 -41.2 -16.8 40 2.225 2.991 44.5 59.8 247.7683 112.2317 41.9318 0 0 0 0 0 0 0 0 0 0 0
6587 255 -544.253 1719.948 1701.8 -545.02 1718.124 1701.087 -0.767 -1.824 -0.713 5 -15.3 -36.5 -14.3 1.979 2.103 39.6 42.1 202.807 157.193 -19.816 0 0 0 0 0 0 0 0 0 0 0
6595 255 -541.457 1715.252 1700.072 -541.834 1713.398 1699.016 -0.377 -1.854 -1.056 5 -7.5 -37.1 -21.1 1.892 2.167 37.8 43.3 191.494 168.506 -29.1684 0 0 0 0 0 0 0 0 0 0 0
6602 255 -555.254 1708.516 1706.979 -555.732 1707.114 1706.337 -0.478 -1.402 -0.642 5 -9.6 -28 -12.8 1.481 1.614 29.6 32.3 198.8264 161.1736 -23.4328 0 0 0 0 0 0 0 0 0 0 0
6604 255 -535.658 1706.238 1697.54 -534.499 1705.176 1697.323 1.159 -1.062 -0.217 5 23.2 -21.2 -4.3 1.572 1.587 31.4 31.7 132.4993 227.5007 -7.8596 0 0 0 0 0 0 0 0 0 0 0
6608 255 -516.632 1703.144 1690.698 -518.114 1702.564 1690.798 -1.482 -0.58 0.1 5 -29.6 -11.6 2 1.591 1.595 31.8 31.9 248.6265 111.3735 3.5955 0 0 0 0 0 0 0 0 0 0 0
6610 255 -556.446 1701.097 1708.699 -555.402 1700.071 1707.151 1.044 -1.026 -1.548 5 20.9 -20.5 -31 1.464 2.13 29.3 42.6 134.5018 225.4982 -46.602 0 0 0 0 0 0 0 0 0 0 0
6615 255 -511.48 1696.802 1688.58 -510.889 1696.075 1687.029 0.591 -0.727 -1.551 5 11.8 -14.5 -31 0.937 1.812 18.7 36.2 140.8913 219.1087 -58.865 0 0 0 0 0 0 0 0 0 0 0
6616 255 -545.767 1695.283 1702.172 -546.269 1694.504 1701.456 -0.502 -0.779 -0.716 5 -10 -15.6 -14.3 0.927 1.171 18.5 23.4 212.7984 147.2016 -37.6897 0 0 0 0 0 0 0 0 0 0 0
6618 255 -553.363 1694.882 1705.877 -552.714 1693.152 1704.217 0.649 -1.73 -1.66 5 13 -34.6 -33.2 1.848 2.484 37 49.7 159.4367 200.5633 -41.9365 0 0 0 0 0 0 0 0 0 0 0
6620 255 -521.84 1694.682 1692.504 -522.202 1694.946 1692.502 -0.362 0.264 -0.002 5 -7.2 5.3 0 0.448 0.448 9 9 306.1026 53.8974 -0.2558 0 0 0 0 0 0 0 0 0 0 0
6621 255 -515.151 1693.028 1688.262 -514.232 1693.309 1687.558 0.919 0.281 -0.704 5 18.4 5.6 -14.1 0.961 1.191 19.2 23.8 72.9981 287.0019 -36.2254 0 0 0 0 0 0 0 0 0 0 0
6623 255 -538.752 1692.373 1695.976 -538.932 1692.424 1696.212 -0.18 0.051 0.236 5 -3.6 1 4.7 0.187 0.301 3.7 6 285.8192 74.1808 51.5949 0 0 0 0 0 0 0 0 0 0 0
6624 255 -544.047 1689.885 1699.161 -544.76 1689.459 1697.636 -0.713 -0.426 -1.525 5 -14.3 -8.5 -30.5 0.831 1.737 16.6 34.7 239.1427 120.8573 -61.4257 0 0 0 0 0 0 0 0 0 0 0
6628 255 -528.394 1687.252 1690.495 -528.245 1687.618 1690.518 0.149 0.366 0.023 5 3 7.3 0.5 0.395 0.396 7.9 7.9 22.1514 337.8486 3.331 0 0 0 0 0 0 0 0 0 0 0
6630 255 -558.882 1685.205 1707.332 -557.684 1685.554 1706.209 1.198 0.349 -1.123 5 24 7 -22.5 1.248 1.679 25 33.6 73.7582 286.2418 -41.9867 0 0 0 0 0 0 0 0 0 0 0
6631 255 -549.872 1685.739 1701.645 -549.568 1685.397 1701.081 0.304 -0.342 -0.564 5 6.1 -6.8 -11.3 0.458 0.726 9.2 14.5 138.3665 221.6335 -50.9471 0 0 0 0 0 0 0 0 0 0 0
6632 255 -522.437 1684.461 1686.42 -521.858 1684.413 1686.456 0.579 -0.048 0.036 5 11.6 -1 0.7 0.581 0.582 11.6 11.6 94.7391 265.2609 3.5457 0 0 0 0 0 0 0 0 0 0 0
6635 255 -444.545 1739.653 1653.889 -444.641 1740.875 1653.542 -0.096 1.222 -0.347 5 -1.9 24.4 -6.9 1.226 1.274 24.5 25.5 355.5081 4.4919 -15.8062 0 0 0 0 0 0 0 0 0 0 0
6644 255 -478.414 1732.047 1667.037 -476.391 1732.755 1663.417 2.023 0.708 -3.62 5 40.5 14.2 -72.4 2.143 4.207 42.9 84.1 70.7112 289.2888 -59.3713 0 0 0 0 0 0 0 0 0 0 0
6646 255 -449.097 1730.888 1651.832 -448.391 1731.528 1651.352 0.706 0.64 -0.48 5 14.1 12.8 -9.6 0.953 1.067 19.1 21.3 47.8072 312.1928 -26.7353 0 0 0 0 0 0 0 0 0 0 0
6651 255 -440.983 1721.104 1644.854 -442.299 1720.032 1644.892 -1.316 -1.072 0.038 5 -26.3 -21.4 0.8 1.697 1.698 33.9 34 230.8341 129.1659 1.2825 0 0 0 0 0 0 0 0 0 0 0
6656 255 -486.708 1713.727 1666.521 -489.717 1713.513 1667.68 -3.009 -0.214 1.159 5 -60.2 -4.3 23.2 3.017 3.232 60.3 64.6 265.932 94.068 21.0171 0 0 0 0 0 0 0 0 0 0 0
6658 255 -457.738 1711.443 1650.912 -458.727 1710.893 1649.71 -0.989 -0.55 -1.202 5 -19.8 -11 -24 1.132 1.651 22.6 33 240.9208 119.0792 -46.7268 0 0 0 0 0 0 0 0 0 0 0
6661 255 -496.49 1709.903 1674.326 -498.924 1708.519 1676.632 -2.434 -1.384 2.306 5 -48.7 -27.7 46.1 2.8 3.627 56 72.5 240.3769 119.6231 39.4742 0 0 0 0 0 0 0 0 0 0 0
6667 255 -477.018 1706.849 1662.903 -475.325 1706.194 1659.899 1.693 -0.655 -3.004 5 33.9 -13.1 -60.1 1.815 3.51 36.3 70.2 111.1508 248.8492 -58.8558 0 0 0 0 0 0 0 0 0 0 0
6669 255 -469.178 1706.333 1659.147 -466.36 1705.765 1655.35 2.818 -0.568 -3.797 5 56.4 -11.4 -75.9 2.875 4.762 57.5 95.2 101.3959 258.6041 -52.871 0 0 0 0 0 0 0 0 0 0 0
6683 255 -454.635 1694.371 1646.757 -456.116 1693.856 1646.149 -1.481 -0.515 -0.608 5 -29.6 -10.3 -12.2 1.568 1.682 31.4 33.6 250.8255 109.1745 -21.1942 0 0 0 0 0 0 0 0 0 0 0
6686 255 -482.38 1693.444 1668.899 -482.139 1692.978 1668.732 0.241 -0.466 -0.167 5 4.8 -9.3 -3.3 0.525 0.551 10.5 11 152.6535 207.3465 -17.6573 0 0 0 0 0 0 0 0 0 0 0
6687 255 -457.381 1691.82 1646.923 -458.302 1692.288 1648.086 -0.921 0.468 1.163 5 -18.4 9.4 23.3 1.033 1.556 20.7 31.1 296.9371 63.0629 48.3855 0 0 0 0 0 0 0 0 0 0 0
6692 255 -432.443 1739.576 1653.068 -431.467 1739.677 1650.465 0.976 0.101 -2.603 5 19.5 2 -52.1 0.981 2.782 19.6 55.6 84.0919 275.9081 -69.3459 0 0 0 0 0 0 0 0 0 0 0
6693 255 -392.892 1739.132 1641.681 -390.796 1737.877 1640.639 2.096 -1.255 -1.042 5 41.9 -25.1 -20.8 2.443 2.656 48.9 53.1 120.9115 239.0885 -23.0995 0 0 0 0 0 0 0 0 0 0 0
6694 255 -439.488 1738.338 1653.501 -438.974 1739.28 1651.587 0.514 0.942 -1.914 5 10.3 18.8 -38.3 1.073 2.194 21.5 43.9 28.619 331.381 -60.7223 0 0 0 0 0 0 0 0 0 0 0
6698 255 -402.103 1736.594 1642.129 -399.92 1735.197 1641.105 2.183 -1.397 -1.024 5 43.7 -27.9 -20.5 2.592 2.787 51.8 55.7 122.617 237.383 -21.5591 0 0 0 0 0 0 0 0 0 0 0
6701 255 -394.281 1733.437 1639.612 -392.224 1732.185 1638.519 2.057 -1.252 -1.093 5 41.1 -25 -21.9 2.408 2.645 48.2 52.9 121.3269 238.6731 -24.4129 0 0 0 0 0 0 0 0 0 0 0
6702 255 -380.361 1734.037 1635.21 -378.106 1732.688 1634.087 2.255 -1.349 -1.123 5 45.1 -27 -22.5 2.628 2.858 52.6 57.2 120.889 239.111 -23.1404 0 0 0 0 0 0 0 0 0 0 0
6704 255 -407.613 1732.552 1642.396 -404.28 1730.035 1639.971 3.333 -2.517 -2.425 5 66.7 -50.3 -48.5 4.177 4.83 83.5 96.6 127.0592 232.9408 -30.14 0 0 0 0 0 0 0 0 0 0 0
6706 255 -398.991 1728.978 1636.145 -396.807 1726.669 1635.089 2.184 -2.309 -1.056 5 43.7 -46.2 -21.1 3.178 3.349 63.6 67 136.5936 223.4064 -18.3794 0 0 0 0 0 0 0 0 0 0 0
6708 255 -394.856 1728.639 1635.932 -392.841 1726.682 1634.641 2.015 -1.957 -1.291 5 40.3 -39.1 -25.8 2.809 3.091 56.2 61.8 134.1634 225.8366 -24.6838 0 0 0 0 0 0 0 0 0 0 0
6710 255 -387.016 1727.134 1636.089 -385.216 1725.592 1634.628 1.8 -1.542 -1.461 5 36 -30.8 -29.2 2.37 2.784 47.4 55.7 130.5856 229.4144 -31.65 0 0 0 0 0 0 0 0 0 0 0
6714 255 -389.961 1724.133 1632.944 -388.34 1722.326 1632.097 1.621 -1.807 -0.847 5 32.4 -36.1 -16.9 2.428 2.571 48.6 51.4 138.1058 221.8942 -19.2346 0 0 0 0 0 0 0 0 0 0 0
6715 255 -383.108 1722.127 1633.045 -381.613 1720.528 1631.697 1.495 -1.599 -1.348 5 29.9 -32 -27 2.189 2.571 43.8 51.4 136.9252 223.0748 -31.6247 0 0 0 0 0 0 0 0 0 0 0
6717 255 -432.599 1718.988 1641.431 -433.533 1717.819 1641.474 -0.934 -1.169 0.043 5 -18.7 -23.4 0.9 1.496 1.497 29.9 29.9 218.6239 141.3761 1.6461 0 0 0 0 0 0 0 0 0 0 0
6725 255 -417.052 1711.552 1635.364 -415.265 1712.378 1632.942 1.787 0.826 -2.422 5 35.7 16.5 -48.4 1.969 3.121 39.4 62.4 65.1923 294.8077 -50.8949 0 0 0 0 0 0 0 0 0 0 0
6739 255 -404.095 1702.622 1628.655 -405.417 1702.413 1630.551 -1.322 -0.209 1.896 5 -26.4 -4.2 37.9 1.338 2.321 26.8 46.4 261.0162 98.9838 54.7811 0 0 0 0 0 0 0 0 0 0 0
6752 255 -397.908 1691.253 1621.947 -398.822 1690.87 1619.404 -0.914 -0.383 -2.543 5 -18.3 -7.7 -50.9 0.991 2.729 19.8 54.6 247.2645 112.7355 -68.7092 0 0 0 0 0 0 0 0 0 0 0
6754 255 -420.354 1688.215 1626.245 -419.953 1686.297 1628.144 0.401 -1.918 1.899 5 8 -38.4 38 1.959 2.729 39.2 54.6 168.1912 191.8088 44.1021 0 0 0 0 0 0 0 0 0 0 0
6755 255 -394.277 1687.666 1620.266 -394.717 1687.728 1616.708 -0.44 0.062 -3.558 5 -8.8 1.2 -71.2 0.444 3.586 8.9 71.7 278.0207 81.9793 -82.8814 0 0 0 0 0 0 0 0 0 0 0
6756 255 -414.695 1687.192 1624.016 -415.024 1685.661 1626.28 -0.329 -1.531 2.264 5 -6.6 -30.6 45.3 1.566 2.753 31.3 55.1 192.128 167.872 55.3294 0 0 0 0 0 0 0 0 0 0 0
6765 255 -324.645 1736.631 1622.621 -325.315 1736.604 1622.464 -0.67 -0.027 -0.157 5 -13.4 -0.5 -3.1 0.671 0.689 13.4 13.8 267.6923 92.3077 -13.1778 0 0 0 0 0 0 0 0 0 0 0
6768 255 -331.319 1736.809 1622.729 -331.507 1736.61 1622.536 -0.188 -0.199 -0.193 5 -3.8 -4 -3.9 0.274 0.335 5.5 6.7 223.3719 136.6281 -35.1836 0 0 0 0 0 0 0 0 0 0 0
6776 255 -371.485 1727.309 1630.728 -370.743 1727.338 1630.911 0.742 0.029 0.183 5 14.8 0.6 3.7 0.743 0.765 14.9 15.3 87.7618 272.2382 13.8442 0 0 0 0 0 0 0 0 0 0 0
6777 255 -363.99 1725.53 1627.727 -365.052 1724.863 1627.293 -1.062 -0.667 -0.434 5 -21.2 -13.3 -8.7 1.254 1.327 25.1 26.5 237.8687 122.1313 -19.0891 0 0 0 0 0 0 0 0 0 0 0
6780 255 -356.411 1723.056 1622.633 -357.426 1724.221 1623.952 -1.015 1.165 1.319 5 -20.3 23.3 26.4 1.545 2.032 30.9 40.6 318.9362 41.0638 40.4856 0 0 0 0 0 0 0 0 0 0 0
6781 255 -360.153 1720.73 1623.353 -361.242 1721.235 1625.263 -1.089 0.505 1.91 5 -21.8 10.1 38.2 1.2 2.256 24 45.1 294.8785 65.1215 57.8515 0 0 0 0 0 0 0 0 0 0 0
6783 255 -355.321 1718.504 1621.193 -356.108 1720.258 1621.156 -0.787 1.754 -0.037 5 -15.7 35.1 -0.7 1.922 1.923 38.4 38.5 335.8348 24.1652 -1.1026 0 0 0 0 0 0 0 0 0 0 0
6784 255 -376.545 1718.85 1630.262 -375.122 1717.515 1630.293 1.423 -1.335 0.031 5 28.5 -26.7 0.6 1.951 1.951 39 39 133.1725 226.8275 0.9102 0 0 0 0 0 0 0 0 0 0 0
6786 255 -370.562 1718.145 1627.753 -369.327 1717.27 1626.938 1.235 -0.875 -0.815 5 24.7 -17.5 -16.3 1.514 1.719 30.3 34.4 125.3176 234.6824 -28.301 0 0 0 0 0 0 0 0 0 0 0
6789 255 -328.619 1715.523 1615.707 -329.868 1718.693 1623.267 -1.249 3.17 7.56 5 -25 63.4 151.2 3.407 8.292 68.1 165.8 338.4952 21.5048 65.7396 0 0 0 0 0 0 0 0 0 0 0
6790 255 -353.118 1716.269 1620.313 -353.826 1718.745 1620.054 -0.708 2.476 -0.259 5 -14.2 49.5 -5.2 2.575 2.588 51.5 51.8 344.0424 15.9576 -5.7431 0 0 0 0 0 0 0 0 0 0 0
6793 255 -357.142 1713.034 1620.674 -356.965 1712.488 1620.311 0.177 -0.546 -0.363 5 3.5 -10.9 -7.3 0.574 0.679 11.5 13.6 162.0386 197.9614 -32.3106 0 0 0 0 0 0 0 0 0 0 0
6794 255 -342.486 1713.675 1615.855 -343.744 1716.491 1641.273 -1.258 2.816 25.418 5 -25.2 56.3 508.4 3.084 25.604 61.7 512.1 335.9281 24.0719 83.0815 0 0 0 0 0 0 0 0 0 0 0
6799 255 -337.955 1710.809 1613.407 -339.145 1712.373 1639.178 -1.19 1.564 25.771 5 -23.8 31.3 515.4 1.965 25.846 39.3 516.9 322.7336 37.2664 85.6392 0 0 0 0 0 0 0 0 0 0 0
6807 255 -334.688 1704.363 1611.372 -334.366 1705.151 1631.619 0.322 0.788 20.247 5 6.4 15.8 404.9 0.851 20.265 17 405.3 22.2264 337.7736 87.5925 0 0 0 0 0 0 0 0 0 0 0
6812 255 -344.395 1701.004 1612.249 -344.129 1702.924 1632.789 0.266 1.92 20.54 5 5.3 38.4 410.8 1.938 20.631 38.8 412.6 7.8876 352.1124 84.609 0 0 0 0 0 0 0 0 0 0 0
6814 255 -359.104 1697.836 1614.472 -358.53 1699.042 1613.86 0.574 1.206 -0.612 5 11.5 24.1 -12.2 1.336 1.469 26.7 29.4 25.4523 334.5477 -24.6177 0 0 0 0 0 0 0 0 0 0 0
6815 255 -368.167 1697.266 1618.073 -368.764 1697.328 1618.697 -0.597 0.062 0.624 5 -11.9 1.2 12.5 0.6 0.866 12 17.3 275.9291 84.0709 46.1132 0 0 0 0 0 0 0 0 0 0 0
6818 255 -371.997 1697.052 1619.502 -371.175 1695.768 1617.204 0.822 -1.284 -2.298 5 16.4 -25.7 -46 1.525 2.758 30.5 55.2 147.3732 212.6268 -56.4382 0 0 0 0 0 0 0 0 0 0 0
6819 255 -362.447 1695.069 1613.862 -362.892 1695.648 1614.018 -0.445 0.579 0.156 5 -8.9 11.6 3.1 0.73 0.747 14.6 14.9 322.4553 37.5447 12.0586 0 0 0 0 0 0 0 0 0 0 0
6820 255 -355.714 1694.407 1611.516 -355.71 1694.862 1610.302 0.004 0.455 -1.214 5 0.1 9.1 -24.3 0.455 1.296 9.1 25.9 0.5037 359.4963 -69.4536 0 0 0 0 0 0 0 0 0 0 0
6827 255 -358.908 1689.536 1610.146 -359.069 1690.039 1609.614 -0.161 0.503 -0.532 5 -3.2 10.1 -10.6 0.528 0.75 10.6 15 342.2512 17.7488 -45.2087 0 0 0 0 0 0 0 0 0 0 0
6839 255 -342.667 1679.319 1595.899 -341.961 1680.037 1596.337 0.706 0.718 0.438 5 14.1 14.4 8.8 1.007 1.098 20.1 22 44.5172 315.4828 23.5078 0 0 0 0 0 0 0 0 0 0 0
6842 0 -286.78 1739.902 1630.014 -286.437 1740.351 1635.081 0.343 0.449 5.067 5 6.9 9 101.3 0.565 5.098 11.3 102 37.3769 322.6231 83.6372 0 0 0 0 0 0 0 0 0 0 0
6844 0 -264.192 1738.081 1626.854 -263.96 1738.638 1629.825 0.232 0.557 2.971 5 4.6 11.1 59.4 0.603 3.032 12.1 60.6 22.6126 337.3874 78.5199 0 0 0 0 0 0 0 0 0 0 0
6850 0 -263.65 1732.955 1625.893 -263.281 1733.791 1630.974 0.369 0.836 5.081 5 7.4 16.7 101.6 0.914 5.163 18.3 103.3 23.8161 336.1839 79.8044 0 0 0 0 0 0 0 0 0 0 0
6852 0 -274.439 1731.424 1620.246 -274.785 1732.583 1623.937 -0.346 1.159 3.691 5 -6.9 23.2 73.8 1.21 3.884 24.2 77.7 343.3779 16.6221 71.856 0 0 0 0 0 0 0 0 0 0 0
6859 255 -309.553 1726.745 1623.885 -309.161 1726.163 1625.654 0.392 -0.582 1.769 5 7.8 -11.6 35.4 0.702 1.903 14 38.1 146.0382 213.9618 68.3634 0 0 0 0 0 0 0 0 0 0 0
6860 0 -266.106 1726.996 1621.942 -265.806 1728.199 1628.197 0.3 1.203 6.255 5 6 24.1 125.1 1.24 6.377 24.8 127.5 14.0026 345.9974 78.7884 0 0 0 0 0 0 0 0 0 0 0
6861 0 -294.422 1724.316 1614.11 -294.47 1724.611 1613.03 -0.048 0.295 -1.08 5 -1 5.9 -21.6 0.299 1.121 6 22.4 350.7583 9.2417 -74.5311 0 0 0 0 0 0 0 0 0 0 0
6863 0 -289.056 1721.774 1612.638 -289.132 1722.13 1614.375 -0.076 0.356 1.737 5 -1.5 7.1 34.7 0.364 1.775 7.3 35.5 347.9492 12.0508 78.1639 0 0 0 0 0 0 0 0 0 0 0
6869 255 -315.397 1715.504 1614.752 -315.709 1714.961 1610.925 -0.312 -0.543 -3.827 5 -6.2 -10.9 -76.5 0.626 3.878 12.5 77.6 209.8811 150.1189 -80.7064 0 0 0 0 0 0 0 0 0 0 0
6872 0 -289.787 1712.169 1608.654 -289.717 1712.675 1609.114 0.07 0.506 0.46 5 1.4 10.1 9.2 0.511 0.687 10.2 13.7 7.8763 352.1237 42.0035 0 0 0 0 0 0 0 0 0 0 0
6873 255 -310.147 1711.366 1610.793 -309.879 1712.071 1617.085 0.268 0.705 6.292 5 5.4 14.1 125.8 0.754 6.337 15.1 126.7 20.8139 339.1861 83.1646 0 0 0 0 0 0 0 0 0 0 0
6876 255 -294.529 1709.677 1607.201 -294.16 1710.497 1609.399 0.369 0.82 2.198 5 7.4 16.4 44 0.899 2.375 18 47.5 24.2277 335.7723 67.7506 0 0 0 0 0 0 0 0 0 0 0
6879 255 -313.738 1707.102 1609.914 -313.046 1707.501 1617.647 0.692 0.399 7.733 5 13.8 8 154.7 0.799 7.774 16 155.5 60.0327 299.9673 84.1025 0 0 0 0 0 0 0 0 0 0 0
6880 0 -265.505 1706.989 1607.839 -265.313 1706.918 1608.927 0.192 -0.071 1.088 5 3.8 -1.4 21.8 0.205 1.107 4.1 22.1 110.294 249.706 79.3444 0 0 0 0 0 0 0 0 0 0 0
6882 0 -281.051 1706.364 1610.792 -281.136 1706.419 1610.345 -0.085 0.055 -0.447 5 -1.7 1.1 -8.9 0.101 0.458 2 9.2 302.9052 57.0948 -77.2382 0 0 0 0 0 0 0 0 0 0 0
6883 255 -307.755 1703.193 1605.159 -306.517 1705.319 1622.207 1.238 2.126 17.048 5 24.8 42.5 341 2.46 17.225 49.2 344.5 30.2129 329.7871 81.7884 0 0 0 0 0 0 0 0 0 0 0
6886 255 -292.623 1702.546 1607.406 -292.489 1702.748 1608.634 0.134 0.202 1.228 5 2.7 4 24.6 0.242 1.252 4.8 25 33.559 326.441 78.8335 0 0 0 0 0 0 0 0 0 0 0
6887 255 -288.987 1701.48 1604.938 -288.941 1701.78 1604.534 0.046 0.3 -0.404 5 0.9 6 -8.1 0.304 0.505 6.1 10.1 8.7175 351.2825 -53.0842 0 0 0 0 0 0 0 0 0 0 0
6888 0 -261.661 1702.131 1600.331 -261.313 1701.953 1599.569 0.348 -0.178 -0.762 5 7 -3.6 -15.2 0.391 0.856 7.8 17.1 117.0895 242.9105 -62.8437 0 0 0 0 0 0 0 0 0 0 0
6889 255 -306.555 1700.591 1606.958 -305.608 1701.949 1618.03 0.947 1.358 11.072 5 18.9 27.2 221.4 1.656 11.195 33.1 223.9 34.89 325.11 81.4956 0 0 0 0 0 0 0 0 0 0 0
6890 0 -272.263 1701.784 1610.342 -272.037 1701.402 1612.476 0.226 -0.382 2.134 5 4.5 -7.6 42.7 0.444 2.18 8.9 43.6 149.3905 210.6095 78.2507 0 0 0 0 0 0 0 0 0 0 0
6891 255 -283.52 1701.177 1605.656 -283.589 1701.399 1606.147 -0.069 0.222 0.491 5 -1.4 4.4 9.8 0.232 0.543 4.6 10.9 342.7342 17.2658 64.6637 0 0 0 0 0 0 0 0 0 0 0
6893 255 -313.039 1699.523 1608.81 -311.427 1700.686 1613.666 1.612 1.163 4.856 5 32.2 23.3 97.1 1.988 5.247 39.8 104.9 54.1909 305.8091 67.7389 0 0 0 0 0 0 0 0 0 0 0
6896 0 -267.721 1697.325 1605.068 -267.164 1696.976 1607.785 0.557 -0.349 2.717 5 11.1 -7 54.3 0.657 2.795 13.1 55.9 122.0701 237.9299 76.4001 0 0 0 0 0 0 0 0 0 0 0
